time,e,n,u,do,label
2017-11-12,-0.20099999999999996,1.5459999999999998,0.564,58069.0,0.0
2017-11-13,0.902,3.266,0.238,58070.0,0.0
2017-11-14,-1.016,2.8440000000000003,0.623,58071.0,0.0
2017-11-15,0.872,2.6630000000000003,-0.44700000000000006,58072.0,0.0
2017-11-16,-0.38,1.58,0.30899999999999994,58073.0,0.0
2017-11-17,1.2690000000000001,2.354,-1.1889999999999998,58074.0,0.0
2017-11-18,1.217,2.293,2.484,58075.0,0.0
2017-11-19,0.01100000000000001,3.133,-0.236,58076.0,0.0
2017-11-20,1.513,3.3840000000000003,0.5379999999999999,58077.0,0.0
2017-11-21,1.404,1.1309999999999998,1.5539999999999998,58078.0,0.0
2017-11-22,-0.5409999999999999,1.741,2.66,58079.0,0.0
2017-11-23,0.17700000000000002,2.753,0.04899999999999993,58080.0,0.0
2017-11-24,-0.14800000000000002,2.244,0.29399999999999993,58081.0,0.0
2017-11-25,0.23,3.3049999999999997,0.06400000000000006,58082.0,0.0
2017-11-26,-0.127,1.8319999999999999,0.566,58083.0,0.0
2017-11-27,-0.7379999999999999,1.4540000000000002,0.969,58084.0,0.0
2017-11-28,0.07600000000000001,2.567,-0.28200000000000003,58085.0,0.0
2017-11-29,-0.08599999999999997,3.3019999999999996,1.117,58086.0,0.0
2017-11-30,0.61,3.516,2.113,58087.0,0.0
2017-12-01,1.138,3.4560000000000004,1.387,58088.0,0.0
2017-12-02,0.522,0.3480000000000001,1.2009999999999998,58089.0,0.0
2017-12-03,-0.16899999999999993,3.4800000000000004,1.406,58090.0,0.0
2017-12-04,-0.42099999999999993,1.504,-0.026000000000000023,58091.0,0.0
2017-12-05,1.121,3.162,1.543,58092.0,0.0
2017-12-06,2.333,3.3390000000000004,0.475,58093.0,0.0
2017-12-07,1.254,2.567,0.35,58094.0,0.0
2017-12-08,0.42000000000000004,1.9300000000000002,2.155,58095.0,0.0
2017-12-09,0.991,2.222,1.8359999999999999,58096.0,0.0
2017-12-10,0.48500000000000004,1.388,1.9209999999999998,58097.0,0.0
2017-12-11,0.585,1.471,0.6839999999999999,58098.0,0.0
2017-12-12,-0.32099999999999995,1.891,1.896,58099.0,0.0
2017-12-13,0.81,0.43999999999999995,2.3739999999999997,58100.0,0.0
2017-12-14,0.746,1.4,0.22399999999999998,58101.0,0.0
2017-12-15,0.791,0.9129999999999998,2.275,58102.0,0.0
2017-12-16,1.633,1.193,0.5189999999999999,58103.0,0.0
2017-12-17,0.963,1.943,1.075,58104.0,0.0
2017-12-18,0.779,1.2389999999999999,0.2639999999999999,58105.0,0.0
2017-12-19,1.508,1.169,0.43599999999999994,58106.0,0.0
2017-12-20,1.4180000000000001,1.7839999999999998,1.5979999999999999,58107.0,0.0
2017-12-21,0.17800000000000002,1.2040000000000002,2.227,58108.0,0.0
2017-12-22,0.513,2.5359999999999996,3.067,58109.0,0.0
2017-12-23,0.22400000000000003,2.029,2.386,58110.0,0.0
2017-12-24,1.863,1.637,1.002,58111.0,0.0
2017-12-25,-2.091,2.119,2.51,58112.0,0.0
2017-12-26,-0.353,2.05,0.7989999999999999,58113.0,0.0
2017-12-27,-0.6169999999999999,0.6459999999999999,0.8959999999999999,58114.0,0.0
2017-12-28,-0.30999999999999994,0.5920000000000001,1.8889999999999998,58115.0,0.0
2017-12-29,0.10100000000000003,0.20199999999999996,1.25,58116.0,0.0
2017-12-30,1.036,0.9420000000000002,1.3399999999999999,58117.0,0.0
2017-12-31,-0.055999999999999994,1.8929999999999998,1.389,58118.0,0.0
2018-01-01,-1.8010000000000002,1.718,2.348,58119.0,0.0
2018-01-02,1.286,1.166,1.182,58120.0,0.0
2018-01-03,0.318,0.31600000000000006,1.25,58121.0,0.0
2018-01-04,-2.322,2.053,0.9349999999999999,58122.0,0.0
2018-01-05,0.52,2.6710000000000003,2.078,58123.0,0.0
2018-01-06,1.8650000000000002,2.233,2.61,58124.0,0.0
2018-01-07,1.904,1.1019999999999999,2.6470000000000002,58125.0,0.0
2018-01-08,0.706,1.959,2.4829999999999997,58126.0,0.0
2018-01-09,-1.4100000000000001,0.7189999999999999,2.198,58127.0,0.0
2018-01-10,0.5920000000000001,0.20599999999999996,2.301,58128.0,0.0
2018-01-11,-0.2899999999999999,0.8410000000000002,1.605,58129.0,0.0
2018-01-12,0.263,0.8109999999999999,1.613,58130.0,0.0
2018-01-13,-1.512,2.387,1.127,58131.0,0.0
2018-01-14,0.35500000000000004,1.2610000000000001,2.125,58132.0,0.0
2018-01-15,0.454,1.553,2.4130000000000003,58133.0,0.0
2018-01-16,1.384,0.8980000000000001,0.5559999999999999,58134.0,0.0
2018-01-17,-0.59,2.267,1.277,58135.0,0.0
2018-01-18,-0.6169999999999999,1.794,1.912,58136.0,0.0
2018-01-19,0.446,0.6829999999999998,2.411,58137.0,0.0
2018-01-20,0.373,0.3360000000000001,2.279,58138.0,0.0
2018-01-21,0.8220000000000001,-0.008999999999999897,1.376,58139.0,0.0
2018-01-22,1.272,1.9380000000000002,2.7089999999999996,58140.0,0.0
2018-01-23,0.989,1.169,2.175,58141.0,0.0
2018-01-24,-0.8410000000000001,2.5279999999999996,1.475,58142.0,0.0
2018-01-25,0.995,2.48,2.269,58143.0,0.0
2018-01-26,0.7370000000000001,2.261,1.8929999999999998,58144.0,0.0
2018-01-27,1.343,1.299,1.299,58145.0,0.0
2018-01-28,-0.09099999999999997,1.7599999999999998,1.5539999999999998,58146.0,0.0
2018-01-29,-0.9129999999999999,0.702,1.982,58147.0,0.0
2018-01-30,-0.01599999999999996,0.32800000000000007,1.5539999999999998,58148.0,0.0
2018-01-31,0.09800000000000003,0.73,2.466,58149.0,0.0
2018-02-01,1.228,0.915,1.343,58150.0,0.0
2018-02-02,0.454,1.3889999999999998,1.892,58151.0,0.0
2018-02-03,1.674,3.1109999999999998,2.2329999999999997,58152.0,0.0
2018-02-04,1.078,0.8170000000000002,1.829,58153.0,0.0
2018-02-05,0.504,1.3210000000000002,1.66,58154.0,0.0
2018-02-06,0.08500000000000002,1.702,2.115,58155.0,0.0
2018-02-07,0.36300000000000004,0.863,1.2029999999999998,58156.0,0.0
2018-02-08,0.42400000000000004,1.174,1.322,58157.0,0.0
2018-02-09,-0.348,0.03400000000000003,3.3049999999999997,58158.0,0.0
2018-02-10,1.287,0.593,2.659,58159.0,0.0
2018-02-11,-0.703,1.1880000000000002,1.799,58160.0,0.0
2018-02-12,0.894,1.936,1.8479999999999999,58161.0,0.0
2018-02-13,-0.8119999999999999,0.22799999999999998,1.7429999999999999,58162.0,0.0
2018-02-14,-0.10499999999999998,2.093,2.75,58163.0,0.0
2018-02-15,0.528,1.3860000000000001,0.901,58164.0,0.0
2018-02-16,-1.1840000000000002,-0.821,1.9129999999999998,58165.0,0.0
2018-02-17,0.5860000000000001,2.601,1.199,58166.0,0.0
2018-02-18,0.010000000000000009,0.6320000000000001,0.8899999999999999,58167.0,0.0
2018-02-19,0.10100000000000003,0.9079999999999999,0.02400000000000002,58168.0,0.0
2018-02-20,0.555,-0.02499999999999991,1.646,58169.0,0.0
2018-02-21,0.66,1.1760000000000002,0.608,58170.0,0.0
2018-02-22,0.24400000000000002,1.487,1.88,58171.0,0.0
2018-02-23,-0.008999999999999952,1.245,2.112,58172.0,0.0
2018-02-24,-0.351,1.2240000000000002,0.484,58173.0,0.0
2018-02-25,0.8180000000000001,1.533,1.9249999999999998,58174.0,0.0
2018-02-26,1.245,1.096,0.2809999999999999,58175.0,0.0
2018-02-27,-0.21699999999999997,0.8450000000000002,0.992,58176.0,0.0
2018-02-28,0.324,0.21100000000000008,1.728,58177.0,0.0
2018-03-01,1.6920000000000002,0.7909999999999999,2.387,58178.0,0.0
2018-03-02,0.8260000000000001,0.9700000000000002,1.429,58179.0,0.0
2018-03-03,0.321,1.3479999999999999,1.042,58180.0,0.0
2018-03-04,-0.09299999999999997,0.9369999999999998,1.434,58181.0,0.0
2018-03-05,-0.599,1.815,2.2439999999999998,58182.0,0.0
2018-03-06,-0.33899999999999997,1.025,1.713,58183.0,0.0
2018-03-07,0.506,2.016,0.9059999999999999,58184.0,0.0
2018-03-08,-0.374,1.08,2.407,58185.0,0.0
2018-03-09,1.48,2.302,3.4189999999999996,58186.0,0.0
2018-03-10,0.14100000000000001,1.4740000000000002,1.9649999999999999,58187.0,0.0
2018-03-11,0.331,0.19199999999999995,1.6,58188.0,0.0
2018-03-12,-0.28,1.6019999999999999,0.764,58189.0,0.0
2018-03-13,-2.1430000000000002,0.4970000000000001,0.719,58190.0,0.0
2018-03-14,2.097,0.589,1.509,58191.0,0.0
2018-03-15,0.396,1.0750000000000002,2.855,58192.0,0.0
2018-03-16,0.31000000000000005,-0.685,1.705,58193.0,0.0
2018-03-17,0.897,0.649,3.763,58194.0,0.0
2018-03-18,0.561,0.6349999999999998,2.5869999999999997,58195.0,0.0
2018-03-19,-0.08599999999999997,0.907,0.8779999999999999,58196.0,0.0
2018-03-20,0.4,-1.089,2.239,58197.0,0.0
2018-03-21,0.527,1.8199999999999998,2.022,58198.0,0.0
2018-03-22,0.027000000000000024,1.0539999999999998,1.036,58199.0,0.0
2018-03-23,-1.5299999999999998,1.976,-0.31299999999999994,58200.0,0.0
2018-03-24,-0.066,-0.050999999999999934,1.269,58201.0,0.0
2018-03-25,0.386,2.488,0.7689999999999999,58202.0,0.0
2018-03-26,-0.747,1.0539999999999998,1.737,58203.0,0.0
2018-03-27,-1.2919999999999998,1.4900000000000002,0.20499999999999996,58204.0,0.0
2018-03-28,0.649,-0.4179999999999999,1.335,58205.0,0.0
2018-03-29,-0.604,0.9510000000000001,0.494,58206.0,0.0
2018-03-30,-0.8059999999999999,-0.579,0.722,58207.0,0.0
2018-03-31,-0.6869999999999999,1.6320000000000001,1.701,58208.0,0.0
2018-04-01,-0.7739999999999999,1.9169999999999998,-0.19799999999999995,58209.0,0.0
2018-04-02,0.265,1.7519999999999998,1.4689999999999999,58210.0,0.0
2018-04-03,0.30200000000000005,1.863,1.448,58211.0,0.0
2018-04-04,0.273,1.335,2.7569999999999997,58212.0,0.0
2018-04-05,0.9610000000000001,1.016,1.307,58213.0,0.0
2018-04-06,1.2970000000000002,0.7570000000000001,0.748,58214.0,0.0
2018-04-07,0.513,2.356,2.175,58215.0,0.0
2018-04-08,-0.14100000000000001,3.1559999999999997,1.405,58216.0,0.0
2018-04-09,1.4729999999999999,1.165,2.354,58217.0,0.0
2018-04-10,0.676,1.811,2.4939999999999998,58218.0,0.0
2018-04-11,1.403,0.919,0.786,58219.0,0.0
2018-04-12,0.648,1.303,0.5139999999999999,58220.0,0.0
2018-04-13,0.28500000000000003,1.0619999999999998,1.899,58221.0,0.0
2018-04-14,-1.202,1.266,3.2030000000000003,58222.0,0.0
2018-04-15,0.992,1.145,0.6689999999999999,58223.0,0.0
2018-04-16,0.21200000000000002,1.0339999999999998,0.2909999999999999,58224.0,0.0
2018-04-17,0.15700000000000003,2.7779999999999996,1.026,58225.0,0.0
2018-04-18,0.07500000000000001,2.76,1.821,58226.0,0.0
2018-04-19,0.47700000000000004,2.26,1.067,58227.0,0.0
2018-04-20,0.974,0.746,1.513,58228.0,0.0
2018-04-21,0.14900000000000002,1.471,2.4459999999999997,58229.0,0.0
2018-04-22,0.523,2.453,1.7639999999999998,58230.0,0.0
2018-04-23,0.20900000000000002,1.5539999999999998,0.5619999999999999,58231.0,0.0
2018-04-24,-1.3090000000000002,2.082,1.064,58232.0,0.0
2018-04-25,-0.6,2.307,2.184,58233.0,0.0
2018-04-26,-0.8649999999999999,2.99,1.4969999999999999,58234.0,0.0
2018-04-27,-0.07699999999999996,3.2910000000000004,3.0229999999999997,58235.0,0.0
2018-04-28,0.764,2.313,0.885,58236.0,0.0
2018-04-29,0.38,1.755,1.795,58237.0,0.0
2018-04-30,0.41300000000000003,1.907,0.7969999999999999,58238.0,0.0
2018-05-01,0.902,2.615,1.075,58239.0,0.0
2018-05-02,-0.5529999999999999,2.543,0.8679999999999999,58240.0,0.0
2018-05-03,1.182,2.974,-0.133,58241.0,0.0
2018-05-04,1.017,2.025,1.054,58242.0,0.0
2018-05-05,-0.368,1.556,2.673,58243.0,0.0
2018-05-06,0.516,1.2519999999999998,0.16599999999999993,58244.0,0.0
2018-05-07,0.678,1.6150000000000002,0.602,58245.0,0.0
2018-05-08,0.873,0.5470000000000002,1.331,58246.0,0.0
2018-05-09,0.8420000000000001,2.007,1.18,58247.0,0.0
2018-05-10,0.18500000000000003,1.6949999999999998,0.698,58248.0,0.0
2018-05-11,1.279,2.917,0.5239999999999999,58249.0,0.0
2018-05-12,0.931,1.7639999999999998,0.7489999999999999,58250.0,0.0
2018-05-13,-0.025999999999999968,3.0039999999999996,2.081,58251.0,0.0
2018-05-14,-0.8130000000000001,2.197,0.15999999999999992,58252.0,0.0
2018-05-15,-0.965,1.928,1.259,58253.0,0.0
2018-05-16,-0.854,2.478,0.255,58254.0,0.0
2018-05-17,-0.11299999999999999,1.6840000000000002,0.19199999999999995,58255.0,0.0
2018-05-18,-0.9349999999999999,3.1100000000000003,2.174,58256.0,0.0
2018-05-19,0.068,2.293,1.171,58257.0,0.0
2018-05-20,-1.0350000000000001,2.7939999999999996,1.167,58258.0,0.0
2018-05-21,-0.9289999999999999,1.48,1.983,58259.0,0.0
2018-05-22,0.027000000000000024,1.9420000000000002,0.973,58260.0,0.0
2018-05-23,0.487,3.553,1.322,58261.0,0.0
2018-05-24,-0.584,1.9129999999999998,1.733,58262.0,0.0
2018-05-25,0.488,2.401,1.304,58263.0,0.0
2018-05-26,-0.2909999999999999,0.5289999999999999,1.648,58264.0,0.0
2018-05-27,-0.45199999999999996,1.363,-0.006000000000000005,58265.0,0.0
2018-05-28,0.07400000000000001,2.6639999999999997,1.642,58266.0,0.0
2018-05-29,-1.536,1.565,1.511,58267.0,0.0
2018-05-30,-0.22899999999999998,0.9929999999999999,1.968,58268.0,0.0
2018-05-31,0.403,2.334,0.711,58269.0,0.0
2018-06-01,-0.04999999999999999,0.9460000000000002,2.235,58270.0,0.0
2018-06-02,0.913,1.9489999999999998,2.479,58271.0,0.0
2018-06-03,-0.811,1.177,1.976,58272.0,0.0
2018-06-04,0.34700000000000003,1.569,-0.4990000000000001,58273.0,0.0
2018-06-05,0.325,1.504,2.2279999999999998,58274.0,0.0
2018-06-06,2.4099999999999997,1.7469999999999999,1.7959999999999998,58275.0,0.0
2018-06-07,-0.969,1.911,1.384,58276.0,0.0
2018-06-08,-0.279,1.9940000000000002,0.856,58277.0,0.0
2018-06-09,-0.864,2.2,0.476,58278.0,0.0
2018-06-10,-0.86,2.46,1.427,58279.0,0.0
2018-06-11,1.303,2.88,-0.11699999999999999,58280.0,0.0
2018-06-12,0.35200000000000004,1.5779999999999998,1.53,58281.0,0.0
2018-06-13,0.5780000000000001,1.8450000000000002,2.4290000000000003,58282.0,0.0
2018-06-14,-0.33199999999999996,1.681,2.859,58283.0,0.0
2018-06-15,-0.995,3.0279999999999996,1.297,58284.0,0.0
2018-06-16,0.562,2.008,0.17399999999999993,58285.0,0.0
2018-06-17,0.30500000000000005,2.294,0.45799999999999996,58286.0,0.0
2018-06-18,0.331,1.4209999999999998,-0.28300000000000014,58287.0,0.0
2018-06-19,0.135,2.057,1.498,58288.0,0.0
2018-06-20,-0.04999999999999999,2.33,0.4119999999999999,58289.0,0.0
2018-06-21,-0.0040000000000000036,2.058,0.2929999999999999,58290.0,0.0
2018-06-22,-0.626,1.346,0.842,58291.0,0.0
2018-06-23,0.6930000000000001,1.428,-0.14000000000000012,58292.0,0.0
2018-06-24,-0.274,1.4540000000000002,0.42899999999999994,58293.0,0.0
2018-06-25,-1.362,2.165,1.433,58294.0,0.0
2018-06-26,0.382,1.3159999999999998,2.182,58295.0,0.0
2018-06-27,-0.21999999999999997,2.628,2.783,58296.0,0.0
2018-06-28,-1.032,2.8689999999999998,1.439,58297.0,0.0
2018-06-29,-0.252,2.5700000000000003,0.6579999999999999,58298.0,0.0
2018-06-30,0.0030000000000000027,2.468,1.851,58299.0,0.0
2018-07-01,0.486,2.668,2.2489999999999997,58300.0,0.0
2018-07-02,0.11100000000000004,1.5110000000000001,2.338,58301.0,0.0
2018-07-03,0.14300000000000002,2.917,1.581,58302.0,0.0
2018-07-04,0.685,2.832,-0.387,58303.0,0.0
2018-07-05,0.47100000000000003,2.027,0.494,58304.0,0.0
2018-07-06,0.316,3.2409999999999997,1.001,58305.0,0.0
2018-07-07,1.245,2.034,1.8719999999999999,58306.0,0.0
2018-07-08,0.5630000000000001,3.216,1.326,58307.0,0.0
2018-07-09,0.09600000000000003,2.045,-0.45799999999999996,58308.0,0.0
2018-07-10,0.22400000000000003,2.357,2.03,58309.0,0.0
2018-07-11,0.491,2.125,0.6849999999999999,58310.0,0.0
2018-07-12,-0.21799999999999997,1.9609999999999999,1.285,58311.0,0.0
2018-07-13,0.24400000000000002,0.7789999999999999,2.108,58312.0,0.0
2018-07-14,-0.8290000000000001,2.129,0.505,58313.0,0.0
2018-07-15,0.628,2.752,1.978,58314.0,0.0
2018-07-16,-0.0030000000000000027,0.9249999999999998,1.663,58315.0,0.0
2018-07-17,1.195,1.0670000000000002,0.628,58316.0,0.0
2018-07-18,0.6970000000000001,2.155,1.479,58317.0,0.0
2018-07-19,-0.30799999999999994,1.081,1.3619999999999999,58318.0,0.0
2018-07-20,-0.241,1.4980000000000002,-0.42999999999999994,58319.0,0.0
2018-07-21,-1.1360000000000001,1.6389999999999998,1.323,58320.0,0.0
2018-07-22,1.488,0.6859999999999999,0.701,58321.0,0.0
2018-07-23,-0.507,3.3920000000000003,3.174,58322.0,0.0
2018-07-24,0.199,2.787,1.3699999999999999,58323.0,0.0
2018-07-25,-0.33799999999999997,2.235,1.511,58324.0,0.0
2018-07-26,-0.46799999999999997,2.371,0.727,58325.0,0.0
2018-07-27,0.61,1.6139999999999999,0.756,58326.0,0.0
2018-07-28,0.605,1.8849999999999998,2.3609999999999998,58327.0,0.0
2018-07-29,0.975,2.408,1.984,58328.0,0.0
2018-07-30,2.17,2.413,2.262,58329.0,0.0
2018-07-31,0.029000000000000026,1.1019999999999999,1.5659999999999998,58330.0,0.0
2018-08-01,0.322,2.135,0.632,58331.0,0.0
2018-08-02,-0.375,2.369,1.261,58332.0,0.0
2018-08-03,0.8480000000000001,0.871,2.307,58333.0,0.0
2018-08-04,-0.6769999999999999,3.058,1.851,58334.0,0.0
2018-08-05,-0.5379999999999999,2.043,1.285,58335.0,0.0
2018-08-06,0.365,3.2249999999999996,-0.2610000000000001,58336.0,0.0
2018-08-07,0.15700000000000003,2.134,0.3939999999999999,58337.0,0.0
2018-08-08,1.183,2.8659999999999997,2.743,58338.0,0.0
2018-08-09,-0.42499999999999993,2.37,2.0549999999999997,58339.0,0.0
2018-08-10,0.99,2.771,2.484,58340.0,0.0
2018-08-11,0.506,1.3599999999999999,1.573,58341.0,0.0
2018-08-12,-0.373,1.104,1.277,58342.0,0.0
2018-08-13,0.35100000000000003,0.9169999999999998,0.5419999999999999,58343.0,0.0
2018-08-14,0.18400000000000002,0.2869999999999999,1.7029999999999998,58344.0,0.0
2018-08-15,-0.21799999999999997,1.415,1.23,58345.0,0.0
2018-08-16,1.2429999999999999,0.3959999999999999,0.5229999999999999,58346.0,0.0
2018-08-17,0.506,1.5579999999999998,2.134,58347.0,0.0
2018-08-18,0.784,1.649,-0.16800000000000015,58348.0,0.0
2018-08-19,1.234,1.004,1.971,58349.0,0.0
2018-08-20,-0.598,1.6789999999999998,2.605,58350.0,0.0
2018-08-21,1.042,2.288,1.3399999999999999,58351.0,0.0
2018-08-22,-0.14500000000000002,0.07000000000000006,2.252,58352.0,0.0
2018-08-23,-0.527,1.862,0.715,58353.0,0.0
2018-08-24,-0.8709999999999999,2.366,2.171,58354.0,0.0
2018-08-25,-0.17299999999999993,2.47,0.7509999999999999,58355.0,0.0
2018-08-26,3.052,0.8980000000000001,1.4729999999999999,58356.0,0.0
2018-08-27,1.274,-0.42100000000000004,1.41,58357.0,0.0
2018-08-28,0.887,1.666,1.633,58358.0,0.0
2018-08-29,-0.536,2.409,1.46,58359.0,0.0
2018-08-30,-0.20799999999999996,2.947,2.965,58360.0,0.0
2018-08-31,0.01100000000000001,1.7730000000000001,1.584,58361.0,0.0
2018-09-01,0.10200000000000004,1.548,1.741,58362.0,0.0
2018-09-02,-0.9819999999999999,1.588,-0.09899999999999998,58363.0,0.0
2018-09-03,-2.16,0.5259999999999998,2.173,58364.0,0.0
2018-09-04,-1.484,1.2890000000000001,1.01,58365.0,0.0
2018-09-05,-0.01699999999999996,0.935,1.8780000000000001,58366.0,0.0
2018-09-06,0.497,1.8210000000000002,1.745,58367.0,0.0
2018-09-07,0.318,0.516,2.5389999999999997,58368.0,0.0
2018-09-08,0.22600000000000003,-0.537,1.817,58369.0,0.0
2018-09-09,-0.236,0.895,1.822,58370.0,0.0
2018-09-10,-0.691,0.8359999999999999,2.269,58371.0,0.0
2018-09-11,1.236,1.471,2.046,58372.0,0.0
2018-09-12,0.19100000000000003,0.5960000000000001,2.7889999999999997,58373.0,0.0
2018-09-13,-0.136,1.8519999999999999,1.628,58374.0,0.0
2018-09-14,0.698,1.8210000000000002,1.286,58375.0,0.0
2018-09-15,0.36100000000000004,3.3739999999999997,2.082,58376.0,0.0
2018-09-16,0.18100000000000002,2.7990000000000004,1.6159999999999999,58377.0,0.0
2018-09-17,0.14600000000000002,3.173,3.16,58378.0,0.0
2018-09-18,-1.7120000000000002,1.3679999999999999,1.833,58379.0,0.0
2018-09-19,-0.9329999999999999,1.763,0.689,58380.0,0.0
2018-09-20,-0.258,1.9860000000000002,2.699,58381.0,0.0
2018-09-21,-0.269,1.15,2.1719999999999997,58382.0,0.0
2018-09-22,0.445,2.9690000000000003,1.672,58383.0,0.0
2018-09-23,0.461,2.434,0.374,58384.0,0.0
2018-09-24,-1.0819999999999999,1.061,0.605,58385.0,0.0
2018-09-25,1.036,2.623,1.19,58386.0,0.0
2018-09-26,1.2429999999999999,2.266,1.2429999999999999,58387.0,0.0
2018-09-27,-0.9,0.7320000000000002,1.081,58388.0,0.0
2018-09-28,1.499,1.408,1.763,58389.0,0.0
2018-09-29,0.03700000000000003,1.999,2.1959999999999997,58390.0,0.0
2018-09-30,1.5750000000000002,2.5730000000000004,1.9,58391.0,0.0
2018-10-01,-2.205,2.042,1.184,58392.0,0.0
2018-10-02,1.964,3.1420000000000003,1.524,58393.0,0.0
2018-10-03,-1.138,1.5579999999999998,1.323,58394.0,0.0
2018-10-04,-1.544,2.675,2.452,58395.0,0.0
2018-10-05,-0.747,1.5699999999999998,1.509,58396.0,0.0
2018-10-06,-0.5539999999999999,2.99,2.0149999999999997,58397.0,0.0
2018-10-07,-0.20099999999999996,2.43,1.361,58398.0,0.0
2018-10-08,-0.947,1.9500000000000002,2.763,58399.0,0.0
2018-10-09,1.0,3.194,1.395,58400.0,0.0
2018-10-10,-0.46199999999999997,1.6909999999999998,1.2,58401.0,0.0
2018-10-11,0.967,0.08299999999999996,2.174,58402.0,0.0
2018-10-12,1.876,2.566,1.166,58403.0,0.0
2018-10-13,0.23500000000000001,3.0839999999999996,1.593,58404.0,0.0
2018-10-14,1.089,2.891,0.83,58405.0,0.0
2018-10-15,-0.8039999999999999,2.7649999999999997,1.9649999999999999,58406.0,0.0
2018-10-16,-1.3159999999999998,1.5910000000000002,1.474,58407.0,0.0
2018-10-17,-0.8729999999999999,2.5469999999999997,2.649,58408.0,0.0
2018-10-18,-0.8789999999999999,1.653,3.301,58409.0,0.0
2018-10-19,-1.1429999999999998,2.051,2.604,58410.0,0.0
2018-10-20,-0.519,2.6180000000000003,2.516,58411.0,0.0
2018-10-21,-0.23199999999999998,2.55,1.821,58412.0,0.0
2018-10-22,0.379,2.237,2.402,58413.0,0.0
2018-10-23,0.612,1.7890000000000001,2.2119999999999997,58414.0,0.0
2018-10-24,0.39,0.9060000000000001,1.599,58415.0,0.0
2018-10-25,0.974,1.729,2.147,58416.0,0.0
2018-10-26,1.024,2.235,4.004,58417.0,0.0
2018-10-27,-0.352,2.467,2.124,58418.0,0.0
2018-10-28,0.745,0.6110000000000002,2.544,58419.0,0.0
2018-10-29,0.749,1.459,2.014,58420.0,0.0
2018-10-30,0.871,1.166,4.39,58421.0,0.0
2018-10-31,-0.10699999999999998,1.432,2.754,58422.0,0.0
2018-11-01,0.986,2.376,2.583,58423.0,0.0
2018-11-02,-0.8210000000000001,1.528,2.5060000000000002,58424.0,0.0
2018-11-03,0.013000000000000012,2.6420000000000003,2.226,58425.0,0.0
2018-11-04,-0.29799999999999993,1.5979999999999999,1.385,58426.0,0.0
2018-11-05,0.561,1.3450000000000002,3.08,58427.0,0.0
2018-11-06,-1.2359999999999998,2.48,2.062,58428.0,0.0
2018-11-07,-0.7399999999999999,1.158,1.279,58429.0,0.0
2018-11-08,0.17500000000000002,1.9660000000000002,1.9889999999999999,58430.0,0.0
2018-11-09,1.304,2.723,1.476,58431.0,0.0
2018-11-10,0.8520000000000001,1.7519999999999998,1.565,58432.0,0.0
2018-11-11,0.488,2.9930000000000003,1.752,58433.0,0.0
2018-11-12,0.02200000000000002,2.537,1.9889999999999999,58434.0,0.0
2018-11-13,-0.7220000000000001,2.5090000000000003,2.066,58435.0,0.0
2018-11-14,-0.866,1.8679999999999999,2.3499999999999996,58436.0,0.0
2018-11-15,-0.801,2.498,1.135,58437.0,0.0
2018-11-16,0.24600000000000002,1.714,2.116,58438.0,0.0
2018-11-17,-0.6729999999999999,2.5469999999999997,2.074,58439.0,0.0
2018-11-18,0.18100000000000002,2.19,0.45699999999999996,58440.0,0.0
2018-11-19,0.8380000000000001,3.2990000000000004,1.7349999999999999,58441.0,0.0
2018-11-20,-0.479,2.633,1.075,58442.0,0.0
2018-11-21,0.059,3.4859999999999998,1.08,58443.0,0.0
2018-11-22,-1.0230000000000001,0.6920000000000002,1.6019999999999999,58444.0,0.0
2018-11-23,0.698,1.5699999999999998,1.2369999999999999,58445.0,0.0
2018-11-24,-0.16000000000000003,0.5750000000000002,1.138,58446.0,0.0
2018-11-25,-0.256,2.447,2.3419999999999996,58447.0,0.0
2018-11-26,-0.7339999999999999,3.9880000000000004,1.188,58448.0,0.0
2018-11-27,-1.3780000000000001,2.9669999999999996,3.083,58449.0,0.0
2018-11-28,0.22200000000000003,1.557,1.589,58450.0,0.0
2018-11-29,0.22500000000000003,3.311,1.726,58451.0,0.0
2018-11-30,0.268,1.295,1.2449999999999999,58452.0,0.0
2018-12-01,-0.7359999999999999,1.9940000000000002,2.219,58453.0,0.0
2018-12-02,0.547,0.16799999999999993,1.54,58454.0,0.0
2018-12-03,1.653,1.9220000000000002,2.785,58455.0,0.0
2018-12-04,0.8180000000000001,0.7919999999999998,2.661,58456.0,0.0
2018-12-05,0.7050000000000001,1.35,1.6989999999999998,58457.0,0.0
2018-12-06,1.1,2.593,0.962,58458.0,0.0
2018-12-07,0.616,3.5570000000000004,0.6409999999999999,58459.0,0.0
2018-12-08,0.47600000000000003,1.729,0.6549999999999999,58460.0,0.0
2018-12-09,0.702,3.3579999999999997,1.505,58461.0,0.0
2018-12-10,0.906,2.235,2.456,58462.0,0.0
2018-12-11,-0.0030000000000000027,2.045,0.853,58463.0,0.0
2018-12-12,-0.6049999999999999,1.487,0.6409999999999999,58464.0,0.0
2018-12-13,-1.5150000000000001,0.8519999999999999,2.5629999999999997,58465.0,0.0
2018-12-14,-0.5569999999999999,2.051,2.551,58466.0,0.0
2018-12-15,-1.1179999999999999,0.7200000000000002,2.6470000000000002,58467.0,0.0
2018-12-16,-1.27,1.17,2.643,58468.0,0.0
2018-12-17,0.912,2.311,1.791,58469.0,0.0
2018-12-18,-1.162,0.677,3.3309999999999995,58470.0,0.0
