time,e,n,u,do,label
2014-08-17,-0.458,1.138,0.498,56886.0,0.0
2014-08-18,0.827,3.004,-0.636,56887.0,0.0
2014-08-19,-0.657,3.101,1.068,56888.0,0.0
2014-08-20,0.462,2.34,0.378,56889.0,0.0
2014-08-21,0.87,1.96,0.45,56890.0,0.0
2014-08-22,1.769,3.123,-0.825,56891.0,0.0
2014-08-23,1.324,3.639,-0.312,56892.0,0.0
2014-08-24,-1.036,1.669,0.876,56893.0,0.0
2014-08-25,-0.928,3.109,0.033,56894.0,0.0
2014-08-26,-1.285,1.744,-0.884,56895.0,0.0
2014-08-27,0.682,2.37,-1.181,56896.0,0.0
2014-08-28,-0.443,2.304,0.487,56897.0,0.0
2014-08-29,1.555,4.162,-0.2,56898.0,0.0
2014-08-30,-0.771,3.299,-0.37,56899.0,0.0
2014-08-31,0.144,3.582,0.611,56900.0,0.0
2014-09-01,-1.039,3.816,0.198,56901.0,0.0
2014-09-02,-1.125,1.601,0.691,56902.0,0.0
2014-09-03,0.197,3.455,0.158,56903.0,0.0
2014-09-04,-1.047,2.832,0.739,56904.0,0.0
2014-09-05,0.491,3.904,0.222,56905.0,0.0
2014-09-06,-1.536,4.046,0.67,56906.0,0.0
2014-09-07,-0.831,2.359,1.825,56907.0,0.0
2014-09-08,-2.251,3.434,0.37,56908.0,0.0
2014-09-09,-1.396,2.2,1.574,56909.0,0.0
2014-09-10,0.116,2.736,-0.562,56910.0,0.0
2014-09-11,-0.667,2.07,-1.098,56911.0,0.0
2014-09-12,-0.261,2.695,0.315,56912.0,0.0
2014-09-13,-0.023,3.874,-0.048,56913.0,0.0
2014-09-14,-2.477,1.472,-0.919,56914.0,0.0
2014-09-15,-0.551,3.552,-0.332,56915.0,0.0
2014-09-16,0.01,2.586,0.263,56916.0,0.0
2014-09-17,-1.263,0.925,0.234,56917.0,0.0
2014-09-18,0.975,3.845,1.578,56918.0,0.0
2014-09-19,-2.03,2.702,0.014,56919.0,0.0
2014-09-20,-1.015,2.717,0.25,56920.0,0.0
2014-09-21,-0.213,3.285,0.132,56921.0,0.0
2014-09-22,-0.298,3.327,-0.31,56922.0,0.0
2014-09-23,-1.027,1.778,1.338,56923.0,0.0
2014-09-24,-0.661,2.026,0.245,56924.0,0.0
2014-09-25,-0.902,4.542,1.09,56925.0,0.0
2014-09-26,0.137,1.532,0.286,56926.0,0.0
2014-09-27,-1.01,2.766,-0.476,56927.0,0.0
2014-09-28,0.859,4.24,0.774,56928.0,0.0
2014-09-29,0.094,1.856,-0.27,56929.0,0.0
2014-09-30,0.641,3.156,1.696,56930.0,0.0
2014-10-01,0.929,0.762,1.051,56931.0,0.0
2014-10-02,-0.78,1.523,1.329,56932.0,0.0
2014-10-03,-0.247,1.069,2.355,56933.0,0.0
2014-10-04,-0.594,2.136,-0.116,56934.0,0.0
2014-10-05,-1.629,2.894,1.028,56935.0,0.0
2014-10-06,-0.775,1.979,0.511,56936.0,0.0
2014-10-07,-0.174,2.37,0.298,56937.0,0.0
2014-10-08,-0.234,2.591,0.722,56938.0,0.0
2014-10-09,0.482,2.591,0.292,56939.0,0.0
2014-10-10,0.806,2.932,2.481,56940.0,0.0
2014-10-11,0.362,1.838,2.209,56941.0,0.0
2014-10-12,-0.721,3.496,0.869,56942.0,0.0
2014-10-13,-0.133,4.191,-0.183,56943.0,0.0
2014-10-14,-0.457,2.54,0.716,56944.0,0.0
2014-10-15,-0.171,5.656,0.62,56945.0,0.0
2014-10-16,-0.949,2.724,0.428,56946.0,0.0
2014-10-17,0.182,5.456,1.551,56947.0,0.0
2014-10-18,-1.374,4.459,1.446,56948.0,0.0
2014-10-19,-0.707,2.729,1.477,56949.0,0.0
2014-10-20,-0.645,3.658,2.144,56950.0,0.0
2014-10-21,-0.513,1.539,1.215,56951.0,0.0
2014-10-22,0.129,3.033,0.238,56952.0,0.0
2014-10-23,-0.315,1.987,0.315,56953.0,0.0
2014-10-24,-0.559,3.509,0.567,56954.0,0.0
2014-10-25,-0.397,3.713,1.039,56955.0,0.0
2014-10-26,-1.125,4.76,-1.478,56956.0,0.0
2014-10-27,0.005,4.605,0.858,56957.0,0.0
2014-10-28,0.721,4.515,1.541,56958.0,0.0
2014-10-29,0.227,5.092,1.715,56959.0,0.0
2014-10-30,-0.579,3.437,0.324,56960.0,0.0
2014-10-31,0.308,4.068,1.388,56961.0,0.0
2014-11-01,-0.136,2.747,0.762,56962.0,0.0
2014-11-02,-0.506,4.731,0.263,56963.0,0.0
2014-11-03,-0.447,2.089,-0.209,56964.0,0.0
2014-11-04,-0.886,4.34,0.852,56965.0,0.0
2014-11-05,0.227,2.342,1.431,56966.0,0.0
2014-11-06,0.25,4.591,0.319,56967.0,0.0
2014-11-07,0.587,3.327,0.59,56968.0,0.0
2014-11-08,0.669,2.932,0.853,56969.0,0.0
2014-11-09,0.161,4.749,0.076,56970.0,0.0
2014-11-10,-0.347,4.028,1.731,56971.0,0.0
2014-11-11,0.961,3.33,-0.54,56972.0,0.0
2014-11-12,-0.439,4.012,0.558,56973.0,0.0
2014-11-13,-1.148,4.444,1.064,56974.0,0.0
2014-11-14,-0.691,2.07,-0.142,56975.0,0.0
2014-11-15,0.14,4.237,1.025,56976.0,0.0
2014-11-16,0.276,3.537,-1.251,56977.0,0.0
2014-11-17,-1.234,3.793,0.446,56978.0,0.0
2014-11-18,-0.218,3.477,0.645,56979.0,0.0
2014-11-19,0.067,3.336,1.053,56980.0,0.0
2014-11-20,-0.305,5.09,1.9,56981.0,0.0
2014-11-21,1.476,4.908,0.563,56982.0,0.0
2014-11-22,0.506,4.721,0.616,56983.0,0.0
2014-11-23,-1.674,2.408,-0.432,56984.0,0.0
2014-11-24,-0.469,3.247,2.142,56985.0,0.0
2014-11-25,-0.743,4.736,0.863,56986.0,0.0
2014-11-26,-0.529,3.967,1.267,56987.0,0.0
2014-11-27,-0.264,4.463,0.259,56988.0,0.0
2014-11-28,-1.934,4.46,1.341,56989.0,0.0
2014-11-29,-1.884,3.059,-0.146,56990.0,0.0
2014-11-30,-0.96,3.752,0.601,56991.0,0.0
2014-12-01,-0.317,2.845,0.881,56992.0,0.0
2014-12-02,-2.379,2.409,0.641,56993.0,0.0
2014-12-03,0.344,5.529,1.599,56994.0,0.0
2014-12-04,-0.326,4.389,-0.78,56995.0,0.0
2014-12-05,-0.833,3.307,1.275,56996.0,0.0
2014-12-06,-0.867,4.462,-0.51,56997.0,0.0
2014-12-07,-0.364,2.056,1.045,56998.0,0.0
2014-12-08,-1.647,3.795,-0.857,56999.0,0.0
2014-12-09,-0.626,3.027,0.252,57000.0,0.0
2014-12-10,-0.772,4.819,0.196,57001.0,0.0
2014-12-11,-1.308,4.602,-0.096,57002.0,0.0
2014-12-12,-0.313,3.587,0.383,57003.0,0.0
2014-12-13,-0.696,5.334,0.023,57004.0,0.0
2014-12-14,0.058,2.562,-0.115,57005.0,0.0
2014-12-15,-0.803,4.435,1.25,57006.0,0.0
2014-12-16,-0.495,3.499,1.175,57007.0,0.0
2014-12-17,0.365,3.015,0.778,57008.0,0.0
2014-12-18,0.974,5.655,1.545,57009.0,0.0
2014-12-19,-0.92,3.831,0.397,57010.0,0.0
2014-12-20,0.834,2.493,0.356,57011.0,0.0
2014-12-21,-1.357,4.231,0.959,57012.0,0.0
2014-12-22,-0.425,2.712,0.853,57013.0,0.0
2014-12-23,-0.717,3.541,1.399,57014.0,0.0
2014-12-24,-1.369,2.904,0.7,57015.0,0.0
2014-12-25,-1.93,5.487,1.071,57016.0,0.0
2014-12-26,0.239,5.371,0.953,57017.0,0.0
2014-12-27,0.581,4.149,0.823,57018.0,0.0
2014-12-28,-1.096,3.417,1.103,57019.0,0.0
2014-12-29,-0.444,4.423,0.742,57020.0,0.0
2014-12-30,0.31,4.679,0.676,57021.0,0.0
2014-12-31,0.488,2.208,1.284,57022.0,0.0
2015-01-01,0.271,6.023,0.47,57023.0,0.0
2015-01-02,-1.331,4.578,2.204,57024.0,0.0
2015-01-03,-0.38,4.293,3.041,57025.0,0.0
2015-01-04,-1.961,3.267,0.524,57026.0,0.0
2015-01-05,-0.779,4.727,0.361,57027.0,0.0
2015-01-06,0.41,4.56,0.238,57028.0,0.0
2015-01-07,-1.214,2.831,-0.135,57029.0,0.0
2015-01-08,-1.869,4.135,0.628,57030.0,0.0
2015-01-09,-1.372,3.559,0.669,57031.0,0.0
2015-01-10,0.258,5.324,-0.189,57032.0,0.0
2015-01-11,-0.915,4.321,0.95,57033.0,0.0
2015-01-12,-0.744,3.723,1.129,57034.0,0.0
2015-01-13,0.244,4.297,2.309,57035.0,0.0
2015-01-14,-1.097,2.841,0.297,57036.0,0.0
2015-01-15,-1.364,3.917,1.895,57037.0,0.0
2015-01-16,-0.527,3.945,0.622,57038.0,0.0
2015-01-17,-0.501,1.482,0.608,57039.0,0.0
2015-01-18,-1.353,3.754,1.792,57040.0,0.0
2015-01-19,0.296,3.337,0.95,57041.0,0.0
2015-01-20,0.121,2.952,-1.215,57042.0,0.0
2015-01-21,-0.549,3.225,0.22,57043.0,0.0
2015-01-22,-0.779,4.947,0.51,57044.0,0.0
2015-01-23,-1.137,4.636,0.405,57045.0,0.0
2015-01-24,-0.056,3.288,0.048,57046.0,0.0
2015-01-25,-0.137,3.935,-0.223,57047.0,0.0
2015-01-26,0.31,3.965,0.435,57048.0,0.0
2015-01-27,-0.25,4.734,1.319,57049.0,0.0
2015-01-28,0.046,3.791,0.254,57050.0,0.0
2015-01-29,-0.232,4.313,0.823,57051.0,0.0
2015-01-30,0.784,3.241,0.663,57052.0,0.0
2015-01-31,-1.258,2.976,-2.16,57053.0,0.0
2015-02-01,-0.657,4.089,1.006,57054.0,0.0
2015-02-02,-0.19,4.448,-0.301,57055.0,0.0
2015-02-03,0.919,4.394,-0.236,57056.0,0.0
2015-02-04,0.173,4.683,1.783,57057.0,0.0
2015-02-05,-0.043,4.639,1.241,57058.0,0.0
2015-02-06,-1.344,2.856,1.514,57059.0,0.0
2015-02-07,0.738,5.975,2.277,57060.0,0.0
2015-02-08,-1.022,3.656,0.528,57061.0,0.0
2015-02-09,-1.201,7.148,-0.825,57062.0,0.0
2015-02-10,-1.21,5.004,0.795,57063.0,0.0
2015-02-11,-0.586,5.57,1.326,57064.0,0.0
2015-02-12,-0.763,5.666,-0.382,57065.0,0.0
2015-02-13,-0.708,5.048,1.332,57066.0,0.0
2015-02-14,-0.977,3.59,1.08,57067.0,0.0
2015-02-15,-0.982,2.125,-0.666,57068.0,0.0
2015-02-16,-1.112,4.786,0.58,57069.0,0.0
2015-02-17,-0.388,4.802,0.34,57070.0,0.0
2015-02-18,0.356,5.763,0.586,57071.0,0.0
2015-02-19,-0.78,4.04,1.289,57072.0,0.0
2015-02-20,-0.47,5.835,2.329,57073.0,0.0
2015-02-21,0.115,3.994,0.859,57074.0,0.0
2015-02-22,-0.251,3.543,0.961,57075.0,0.0
2015-02-23,-0.2,4.598,1.769,57076.0,0.0
2015-02-24,-0.637,3.969,0.315,57077.0,0.0
2015-02-25,0.056,3.003,1.469,57078.0,0.0
2015-02-26,-1.329,3.56,-0.076,57079.0,0.0
2015-02-27,-0.923,3.648,1.778,57080.0,0.0
2015-02-28,-1.334,3.111,2.338,57081.0,0.0
2015-03-01,-0.184,5.197,0.239,57082.0,0.0
2015-03-02,-1.846,3.189,-1.439,57083.0,0.0
2015-03-03,-1.993,2.749,1.402,57084.0,0.0
2015-03-04,-0.551,4.582,1.366,57085.0,0.0
2015-03-05,-1.821,4.195,1.172,57086.0,0.0
2015-03-06,-0.679,4.002,0.953,57087.0,0.0
2015-03-07,-0.945,4.398,-1.034,57088.0,0.0
2015-03-08,0.614,4.901,-0.736,57089.0,0.0
2015-03-09,-0.683,4.042,-0.543,57090.0,0.0
2015-03-10,0.461,4.314,-1.042,57091.0,0.0
2015-03-11,-0.946,5.165,1.47,57092.0,0.0
2015-03-12,-0.53,4.211,-1.561,57093.0,0.0
2015-03-13,-0.403,4.666,0.997,57094.0,0.0
2015-03-14,-0.632,3.39,0.357,57095.0,0.0
2015-03-15,0.148,3.439,1.179,57096.0,0.0
2015-03-16,0.005,4.064,1.062,57097.0,0.0
2015-03-17,-0.21,3.502,1.461,57098.0,0.0
2015-03-18,-0.167,5.158,0.45,57099.0,0.0
2015-03-19,-1.22,3.213,1.121,57100.0,0.0
2015-03-20,0.79,3.284,-0.133,57101.0,0.0
2015-03-21,-0.02,5.23,0.758,57102.0,0.0
2015-03-22,-2.009,4.049,0.364,57103.0,0.0
2015-03-23,-0.903,4.59,1.189,57104.0,0.0
2015-03-24,-0.41,4.353,0.842,57105.0,0.0
2015-03-25,1.237,4.653,-0.844,57106.0,0.0
2015-03-26,-0.759,4.928,1.124,57107.0,0.0
2015-03-27,-1.443,4.187,1.445,57108.0,0.0
2015-03-28,-1.995,5.73,-0.244,57109.0,0.0
2015-03-29,0.319,3.208,0.781,57110.0,0.0
2015-03-30,-0.673,3.84,0.76,57111.0,0.0
2015-03-31,-0.767,3.909,-0.605,57112.0,0.0
2015-04-01,-0.373,4.71,-0.334,57113.0,0.0
2015-04-02,-1.558,4.829,1.903,57114.0,0.0
2015-04-03,1.026,3.675,0.589,57115.0,0.0
2015-04-04,-0.217,4.748,0.864,57116.0,0.0
2015-04-05,-0.603,4.426,-0.108,57117.0,0.0
2015-04-06,-0.712,2.556,-0.124,57118.0,0.0
2015-04-07,-0.424,4.416,1.28,57119.0,0.0
2015-04-08,0.305,4.685,0.948,57120.0,0.0
2015-04-09,-1.267,4.069,0.146,57121.0,0.0
2015-04-10,-0.627,4.597,-0.352,57122.0,0.0
2015-04-11,-0.913,4.288,1.172,57123.0,0.0
2015-04-12,-0.798,3.998,-1.239,57124.0,0.0
2015-04-13,-0.892,3.156,0.935,57125.0,0.0
2015-04-14,-0.359,4.57,0.288,57126.0,0.0
2015-04-15,-1.216,4.262,1.041,57127.0,0.0
2015-04-16,-0.203,2.879,0.256,57128.0,0.0
2015-04-17,-0.099,3.201,1.642,57129.0,0.0
2015-04-18,-1.279,4.396,2.224,57130.0,0.0
2015-04-19,-0.806,3.738,1.748,57131.0,0.0
2015-04-20,-0.06,3.534,1.389,57132.0,0.0
2015-04-21,0.733,3.39,-0.043,57133.0,0.0
2015-04-22,-0.087,3.023,0.881,57134.0,0.0
2015-04-23,-0.538,4.286,1.031,57135.0,0.0
2015-04-24,-0.535,3.81,0.188,57136.0,0.0
2015-04-25,-0.389,4.869,-0.326,57137.0,0.0
2015-04-26,0.367,4.907,-0.171,57138.0,0.0
2015-04-27,-1.152,4.793,0.996,57139.0,0.0
2015-04-28,-0.051,3.919,0.912,57140.0,0.0
2015-04-29,0.22,4.296,0.986,57141.0,0.0
2015-04-30,-1.99,5.266,1.27,57142.0,0.0
2015-05-01,-0.042,4.845,2.567,57143.0,0.0
2015-05-02,-0.659,4.426,0.131,57144.0,0.0
2015-05-03,-0.462,5.126,1.107,57145.0,0.0
2015-05-04,-0.202,3.19,1.6,57146.0,0.0
2015-05-05,-1.392,4.316,2.914,57147.0,0.0
2015-05-06,0.217,4.214,1.935,57148.0,0.0
2015-05-07,-1.911,5.099,2.025,57149.0,0.0
2015-05-08,-1.687,5.166,-0.143,57150.0,0.0
2015-05-09,-2.014,4.281,-0.415,57151.0,0.0
2015-05-10,-0.143,2.07,1.489,57152.0,0.0
2015-05-11,-0.021,4.67,1.65,57153.0,0.0
2015-05-12,-0.405,4.568,0.672,57154.0,0.0
2015-05-13,-1.261,4.005,1.693,57155.0,0.0
2015-05-14,-2.141,3.776,1.805,57156.0,0.0
2015-05-15,-1.064,4.496,1.429,57157.0,0.0
2015-05-16,0.73,5.637,1.388,57158.0,0.0
2015-05-17,-2.106,3.83,0.815,57159.0,0.0
2015-05-18,-0.235,4.931,1.595,57160.0,0.0
2015-05-19,-0.396,4.488,1.839,57161.0,0.0
2015-05-20,-0.34,3.619,3.131,57162.0,0.0
2015-05-21,-0.82,4.86,0.385,57163.0,0.0
2015-05-22,0.196,3.916,1.64,57164.0,0.0
2015-05-23,0.387,3.254,2.017,57165.0,0.0
2015-05-24,-0.164,3.015,0.802,57166.0,0.0
2015-05-25,-0.153,3.925,0.876,57167.0,0.0
2015-05-26,-1.365,5.168,0.91,57168.0,0.0
2015-05-27,-1.689,3.893,0.93,57169.0,0.0
2015-05-28,-0.522,4.466,1.629,57170.0,0.0
2015-05-29,-1.102,3.166,1.438,57171.0,0.0
2015-05-30,-0.283,4.89,1.702,57172.0,0.0
2015-05-31,-1.308,3.914,2.65,57173.0,0.0
2015-06-01,-0.14,2.677,1.206,57174.0,0.0
2015-06-02,-0.207,2.084,1.194,57175.0,0.0
2015-06-03,-0.235,3.909,1.66,57176.0,0.0
2015-06-04,-1.91,1.818,2.255,57177.0,0.0
2015-06-05,-0.706,2.988,0.654,57178.0,0.0
2015-06-06,-0.795,3.976,-0.201,57179.0,0.0
2015-06-07,-1.538,5.705,1.47,57180.0,0.0
2015-06-08,-0.649,3.018,2.685,57181.0,0.0
2015-06-09,-1.619,3.051,1.116,57182.0,0.0
2015-06-10,0.641,3.101,2.213,57183.0,0.0
2015-06-11,-0.377,3.517,1.78,57184.0,0.0
2015-06-12,0.383,3.241,1.607,57185.0,0.0
2015-06-13,-0.582,4.348,2.105,57186.0,0.0
2015-06-14,-1.016,4.757,1.663,57187.0,0.0
2015-06-15,-1.851,3.937,1.875,57188.0,0.0
2015-06-16,-0.065,2.914,0.247,57189.0,0.0
2015-06-17,-0.321,2.766,1.075,57190.0,0.0
2015-06-18,-1.012,1.807,1.287,57191.0,0.0
2015-06-19,-0.469,2.76,1.82,57192.0,0.0
2015-06-20,-1.464,2.21,1.957,57193.0,0.0
2015-06-21,-1.581,2.213,2.215,57194.0,0.0
2015-06-22,-1.811,3.679,0.666,57195.0,0.0
2015-06-23,-2.148,1.689,1.009,57196.0,0.0
2015-06-24,0.403,4.471,1.308,57197.0,0.0
2015-06-25,-2.101,4.009,1.433,57198.0,0.0
2015-06-26,-1.587,2.736,2.539,57199.0,0.0
2015-06-27,-1.325,4.209,-0.651,57200.0,0.0
2015-06-28,-0.71,3.608,-0.543,57201.0,0.0
2015-06-29,-0.302,3.739,1.406,57202.0,0.0
2015-06-30,-1.164,2.925,0.538,57203.0,0.0
2015-07-01,-0.581,4.478,0.866,57204.0,0.0
2015-07-02,-0.488,3.933,1.099,57205.0,0.0
2015-07-03,-0.996,3.366,-0.691,57206.0,0.0
2015-07-04,-1.112,3.188,2.57,57207.0,0.0
2015-07-05,-0.597,2.594,0.351,57208.0,0.0
2015-07-06,-2.031,4.027,0.854,57209.0,0.0
2015-07-07,-0.376,5.279,0.857,57210.0,0.0
2015-07-08,-1.54,2.535,-0.438,57211.0,0.0
2015-07-09,-1.562,2.787,1.517,57212.0,0.0
2015-07-10,-0.942,4.014,1.848,57213.0,0.0
2015-07-11,-1.099,4.303,0.143,57214.0,0.0
2015-07-12,-0.798,3.448,0.934,57215.0,0.0
2015-07-13,-0.498,2.661,0.66,57216.0,0.0
2015-07-14,-1.629,5.101,1.614,57217.0,0.0
2015-07-15,0.118,3.366,0.308,57218.0,0.0
2015-07-16,-1.708,3.555,0.843,57219.0,0.0
2015-07-17,-0.141,4.781,0.626,57220.0,0.0
2015-07-18,-0.158,3.395,1.032,57221.0,0.0
2015-07-19,-0.602,3.027,2.321,57222.0,0.0
2015-07-20,0.426,3.986,0.601,57223.0,0.0
2015-07-21,-0.685,3.619,-0.458,57224.0,0.0
2015-07-22,-0.367,4.118,0.27,57225.0,0.0
2015-07-23,-1.046,3.914,1.791,57226.0,0.0
2015-07-24,-2.22,3.352,2.449,57227.0,0.0
2015-07-25,-0.003,4.354,0.099,57228.0,0.0
2015-07-26,-0.452,4.38,2.341,57229.0,0.0
2015-07-27,-0.718,2.564,1.647,57230.0,0.0
2015-07-28,0.014,3.469,1.211,57231.0,0.0
2015-07-29,-1.181,4.628,1.873,57232.0,0.0
2015-07-30,-1.587,4.318,2.663,57233.0,0.0
2015-07-31,0.158,3.042,2.057,57234.0,0.0
2015-08-01,0.769,5.194,2.298,57235.0,0.0
2015-08-02,-1.439,2.284,1.394,57236.0,0.0
2015-08-03,-1.051,1.928,1.962,57237.0,0.0
2015-08-04,-1.359,3.041,-0.187,57238.0,0.0
2015-08-05,-0.615,4.3,0.131,57239.0,0.0
2015-08-06,-1.024,4.406,0.434,57240.0,0.0
2015-08-07,-1.569,2.822,0.87,57241.0,0.0
2015-08-08,-1.171,3.574,1.532,57242.0,0.0
2015-08-09,-1.549,4.475,1.839,57243.0,0.0
2015-08-10,-0.043,2.809,2.227,57244.0,0.0
2015-08-11,-1.309,2.147,0.471,57245.0,0.0
2015-08-12,-1.95,3.942,0.211,57246.0,0.0
2015-08-13,0.029,3.863,1.211,57247.0,0.0
2015-08-14,-0.12,1.432,1.45,57248.0,0.0
2015-08-15,-0.464,4.009,0.664,57249.0,0.0
2015-08-16,0.904,3.733,0.727,57250.0,0.0
2015-08-17,-0.447,3.25,0.506,57251.0,0.0
2015-08-18,-1.584,1.815,2.882,57252.0,0.0
2015-08-19,-0.725,3.769,-0.132,57253.0,0.0
2015-08-20,-1.202,3.435,2.147,57254.0,0.0
2015-08-21,-0.726,3.481,2.557,57255.0,0.0
2015-08-22,-0.742,5.253,1.572,57256.0,0.0
2015-08-23,-1.525,1.982,0.114,57257.0,0.0
2015-08-24,-1.264,3.754,0.633,57258.0,0.0
2015-08-25,-1.755,1.85,1.605,57259.0,0.0
2015-08-26,-0.311,3.742,1.643,57260.0,0.0
2015-08-27,-0.118,3.852,1.264,57261.0,0.0
2015-08-28,-0.334,3.942,1.193,57262.0,0.0
2015-08-29,-0.302,2.545,0.243,57263.0,0.0
2015-08-30,-0.899,4.792,0.974,57264.0,0.0
2015-08-31,-1.228,3.032,-0.419,57265.0,0.0
2015-09-01,-0.862,3.505,1.454,57266.0,0.0
2015-09-02,-0.074,2.703,0.581,57267.0,0.0
2015-09-03,0.402,2.47,1.683,57268.0,0.0
2015-09-04,-1.08,3.299,0.931,57269.0,0.0
2015-09-05,-0.33,2.83,1.575,57270.0,0.0
2015-09-06,-0.329,3.724,1.786,57271.0,0.0
2015-09-07,-0.265,2.78,-0.213,57272.0,0.0
2015-09-08,0.907,4.496,1.05,57273.0,0.0
2015-09-09,0.072,3.259,1.922,57274.0,0.0
2015-09-10,-0.584,2.474,2.392,57275.0,0.0
2015-09-11,-1.27,2.94,3.804,57276.0,0.0
2015-09-12,-1.109,2.416,1.727,57277.0,0.0
2015-09-13,-0.772,2.851,2.16,57278.0,0.0
2015-09-14,-1.498,2.103,1.643,57279.0,0.0
2015-09-15,-0.08,1.994,1.949,57280.0,0.0
2015-09-16,-2.366,2.605,1.799,57281.0,0.0
2015-09-17,-1.779,1.362,1.015,57282.0,0.0
2015-09-18,-1.168,2.743,0.481,57283.0,0.0
2015-09-19,-0.73,2.451,0.669,57284.0,0.0
2015-09-20,-1.507,1.553,1.94,57285.0,0.0
2015-09-21,-0.436,1.713,1.742,57286.0,0.0
2015-09-22,0.304,3.057,1.38,57287.0,0.0
2015-09-23,-0.366,3.956,1.281,57288.0,0.0
2015-09-24,-1.117,2.895,0.997,57289.0,0.0
2015-09-25,1.102,2.834,1.616,57290.0,0.0
2015-09-26,0.465,3.551,1.878,57291.0,0.0
2015-09-27,-0.147,3.225,2.246,57292.0,0.0
2015-09-28,-2.007,1.719,1.457,57293.0,0.0
2015-09-29,-1.687,2.057,0.913,57294.0,0.0
2015-09-30,-1.146,3.795,1.087,57295.0,0.0
2015-10-01,0.352,0.367,1.217,57296.0,0.0
2015-10-02,-0.641,2.925,1.812,57297.0,0.0
2015-10-03,-2.437,3.479,2.099,57298.0,0.0
2015-10-04,-0.486,2.353,0.826,57299.0,0.0
2015-10-05,-0.296,1.533,1.086,57300.0,0.0
2015-10-06,0.227,1.511,1.185,57301.0,0.0
2015-10-07,0.041,1.445,0.792,57302.0,0.0
2015-10-08,-0.546,2.625,0.351,57303.0,0.0
2015-10-09,-0.204,3.562,1.361,57304.0,0.0
2015-10-10,-0.847,3.359,3.451,57305.0,0.0
2015-10-11,-0.126,3.44,1.752,57306.0,0.0
2015-10-12,-2.588,3.218,1.635,57307.0,0.0
2015-10-13,0.958,0.541,1.02,57308.0,0.0
2015-10-14,-1.645,2.316,-0.262,57309.0,0.0
2015-10-15,0.33,2.637,1.405,57310.0,0.0
2015-10-16,-0.143,1.887,0.798,57311.0,0.0
2015-10-17,-0.583,3.448,3.321,57312.0,0.0
2015-10-18,-1.377,1.255,1.36,57313.0,0.0
2015-10-19,0.234,2.427,1.664,57314.0,0.0
2015-10-20,-0.714,1.136,1.322,57315.0,0.0
2015-10-21,-0.974,1.846,2.771,57316.0,0.0
2015-10-22,1.38,3.151,1.392,57317.0,0.0
2015-10-23,-0.979,2.121,1.659,57318.0,0.0
2015-10-24,-0.198,1.772,2.212,57319.0,0.0
2015-10-25,-0.572,1.509,2.046,57320.0,0.0
2015-10-26,-1.144,3.662,2.142,57321.0,0.0
2015-10-27,-0.821,3.576,2.029,57322.0,0.0
2015-10-28,-0.965,1.771,1.004,57323.0,0.0
2015-10-29,-1.073,1.761,2.961,57324.0,0.0
2015-10-30,0.119,2.122,-0.268,57325.0,0.0
2015-10-31,-0.33,3.289,0.436,57326.0,0.0
2015-11-01,-0.567,1.232,-0.172,57327.0,0.0
2015-11-02,0.524,2.445,0.484,57328.0,0.0
2015-11-03,-0.006,1.92,1.379,57329.0,0.0
2015-11-04,-0.532,0.761,1.182,57330.0,0.0
2015-11-05,-0.89,2.125,1.154,57331.0,0.0
2015-11-06,0.135,3.41,0.722,57332.0,0.0
2015-11-07,0.407,2.642,2.085,57333.0,0.0
2015-11-08,1.799,2.408,2.365,57334.0,0.0
2015-11-09,-0.418,2.739,3.433,57335.0,0.0
2015-11-10,0.756,3.034,0.957,57336.0,0.0
2015-11-11,-0.477,3.532,0.865,57337.0,0.0
2015-11-12,-0.676,2.39,0.044,57338.0,0.0
2015-11-13,-0.151,4.963,0.618,57339.0,0.0
2015-11-14,1.114,3.963,1.289,57340.0,0.0
2015-11-15,-0.091,3.965,2.926,57341.0,0.0
2015-11-16,-1.288,3.005,1.365,57342.0,0.0
2015-11-17,-0.803,1.518,1.217,57343.0,0.0
2015-11-18,-0.963,1.574,3.173,57344.0,0.0
2015-11-19,0.402,2.799,0.421,57345.0,0.0
2015-11-20,-0.694,2.789,2.387,57346.0,0.0
2015-11-21,-1.354,1.707,0.917,57347.0,0.0
2015-11-22,0.116,3.425,0.393,57348.0,0.0
2015-11-23,0.726,2.818,0.424,57349.0,0.0
2015-11-24,-1.672,4.025,-0.346,57350.0,0.0
2015-11-25,0.25,0.363,2.922,57351.0,0.0
2015-11-26,-0.864,2.193,0.998,57352.0,0.0
2015-11-27,0.379,2.342,1.292,57353.0,0.0
2015-11-28,0.094,3.175,2.006,57354.0,0.0
2015-11-29,-1.319,3.359,0.969,57355.0,0.0
2015-11-30,0.687,2.563,0.861,57356.0,0.0
2015-12-01,-0.114,2.903,0.034,57357.0,0.0
2015-12-02,0.151,2.299,1.254,57358.0,0.0
2015-12-03,0.314,2.584,1.903,57359.0,0.0
2015-12-04,-0.593,3.39,0.844,57360.0,0.0
2015-12-05,-0.388,3.359,0.941,57361.0,0.0
2015-12-06,-0.732,3.336,0.434,57362.0,0.0
2015-12-07,-0.347,2.722,2.077,57363.0,0.0
2015-12-08,-1.812,3.059,1.009,57364.0,0.0
2015-12-09,-2.503,1.255,1.51,57365.0,0.0
2015-12-10,-0.477,4.92,1.539,57366.0,0.0
2015-12-11,-0.128,2.521,1.059,57367.0,0.0
2015-12-12,-1.416,3.197,1.599,57368.0,0.0
